,2021,,,,,,,,,2020,,,,,,,,eos,mid,,,,,
COURSE CODE2,COURSE TITLE,r1,r2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CATEGORY (i.e.ISCED description),COURSE TITLE,COURSE CODE2,R1 POINTS,R1 Random *,R2 POINTS,R2 Random*,EOS,EOS Random *,EOS Mid-point,LEVEL,HEI,Test/Interview #,avp,v
WD152,Visual Art,243,,,,,,,,Information and Communication Technologies (ICTs),Computer Science (International),TU858,377,,,,377,,424,8,Technological University Dublin,,,
WD161,Computer Forensics and Security,270,,,,,,,,Information and Communication Technologies (ICTs),Computing,TU859,217,,234,,217,,308,8,Technological University Dublin,,avp,
WD162,Quantity Surveying,226,,,,,,,,Information and Communication Technologies (ICTs),Computing (Information Technology),TU860,260,,,,260,,329,8,Technological University Dublin,,,
WD163,Psychology,456,,,,,,,,Information and Communication Technologies (ICTs),Computing with Language (French/German/Spanish),TU861,308,,308,,308,,348,8,Technological University Dublin,,avp,
WD186,Sports Coaching and Performance,261,,,,,,,,Information and Communication Technologies (ICTs),Computing with Data Analytics,TU862,226,,226,,226,,288,8,Technological University Dublin,,avp,
WD187,Social Science,276,,,,,,,,Information and Communication Technologies (ICTs),Digital Forensics and Cyber Security,TU863,280,,,,280,,338,8,Technological University Dublin,,,
WD191,Agricultural Science,377,,,,,,,,Biological and related sciences,DNA and Forensic Analysis,TU864,400,,390,,390,,429,8,Technological University Dublin,,,
WD192,Social Care Practice,271,,,,,,,,Information and Communication Technologies (ICTs),Computing with IT Management,TU865,226,,,,226,,331,8,Technological University Dublin,,,
WD193,Marketing and Digital Media,279,,,,,,,,Health,Biomedical and Molecular Diagnostics,TU866,487,,,,487,,498,8,Technological University Dublin,,,
WD194,Culinary Arts,237,,,,,,,,Health,Biomedical Science,TU867,524,,,,524,,542,8,Technological University Dublin,,,
WD195,Architectural and Building Information Modelling T,279,,,,,,,,Health,Clinical Measurement Science,TU868,510,,,,510,,520,8,Technological University Dublin,,,
WD200,Arts (options),201,201,,,,,,,Hygiene and occupational health services,Environmental Health,TU869,336,,,,336,,375,8,Technological University Dublin,,,
WD210,Software Systems Development,260,,,,,,,,Health,Human Nutrition and Dietetics,TU870,578,,,,578,,589,8,Technological University Dublin,,,
WD211,Creative Computing,270,,,,,,,,Health,Optometry,TU871,509,,,,509,,530,8,Technological University Dublin,,,
WD212,Recreation and Sport Management,262,,,,,,,,Biological and related sciences,Public Health Nutrition,TU872,491,,,,491,,512,8,Technological University Dublin,,,
WD230,Mechanical and Manufacturing Engineering,230,230,,,,,,,Mathematics and statistics,Industrial Mathematics,TU873,250,,250,,250,,392,8,Technological University Dublin,,avp,
WD231,Early Childhood Care and Education,266,,,,,,,,Mathematics and statistics,Mathematical Sciences,TU874,341,,,,343,,407,8,Technological University Dublin,,,
WD232,Business Information Systems,261,261,,,,,,,Biological and related sciences,Pharmaceutical Healthcare,TU875,400,,,,400,,440,8,Technological University Dublin,,,
,,,,,,,,,,Biological and related sciences,Pharmaceutical Science,TU876,377,,349,,349,,391,8,Technological University Dublin,,,
,,,,,,,,,,Physical sciences,Physics Technology,TU877,308,,,,308,,373,8,Technological University Dublin,,,
,,,,,,,,,,Physical sciences,Physics with Energy and Environment,TU878,337,,337,,331,,444,8,Technological University Dublin,,avp,
,,,,,,,,,,Health,Physics with Medical Physics and Bioengineering,TU879,351,,,,351,,403,8,Technological University Dublin,,,
,,,,,,,,,,Physical sciences,Physics with Data Science,TU880,578,,,,,,,8,Technological University Dublin,,,
,,,,,,,,,,Manufacturing and processing,Food Innovation,TU881,318,,,,318,,389,8,Technological University Dublin,,,
,,,,,,,,,,Biological and related sciences,Nutraceuticals in Health and Nutrition,TU882,397,,,,397,,442,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Business,TU901,270,,,,270,,307,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Business (Common Entry with Award options),TU902,271,,,,271,,359,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Business and Management,TU903,463,,,,463,,485,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Business and Law,TU904,462,,,,462,,487,8,Technological University Dublin,,,
,,,,,,,,,,Social and behavioural sciences,Economics and Finance,TU905,465,,,,465,,488,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Human Resource Management,TU906,395,,,,395,,414,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Logistics and Supply Chain Management,TU907,300,,,,300,,387,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Management,TU908,262,,253,,253,,337,8,Technological University Dublin,,avp,
,,,,,,,,,,Business and administration,Accounting and Finance,TU909,285,,,,285,,326,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Accounting and Finance,TU910,444,,,,444,,466,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Accounting and Finance,TU911,209,,192,,192,,319,8,Technological University Dublin,,avp,
,,,,,,,,,,Information and Communication Technologies (ICTs),Business Analytics,TU912,330,,,,330,,366,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Business and Information Technology,TU913,252,,,,252,,299,8,Technological University Dublin,,,
,,,,,,,,,,Information and Communication Technologies (ICTs),Business Computing,TU914,324,,,,324,,366,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,International Business,TU915,252,,,,252,,302,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,International Business,TU916,235,,235,,235,,337,8,Technological University Dublin,,avp,
,,,,,,,,,,Law,Law (LLB ) with a Language,TU917,342,,,,342,,433,8,Technological University Dublin,,,
,,,,,,,,,,Law,Law (LLB),TU918,451,,,,451,,478,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Advertising and Marketing Communications,TU919,228,,226,,226,,311,8,Technological University Dublin,,avp,
,,,,,,,,,,Business and administration,Digital Marketing,TU920,270,,,,270,,318,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Digital Marketing Technologies,TU921,212,,212,,234,,300,8,Technological University Dublin,,avp,v
,,,,,,,,,,Business and administration,Marketing,TU922,418,,,,418,,443,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Marketing Management,TU923,228,,276,,228,,318,8,Technological University Dublin,,avp,
,,,,,,,,,,Business and administration,E-Commerce in Retailing,TU924,307,,,,307,,380,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Retail and Services Management,TU925,301,,,,301,,362,8,Technological University Dublin,,,
,,,,,,,,,,Personal services,Sports Management and Coaching,TU935,300,,,,300,,347,8,Technological University Dublin,,,
,,,,,,,,,,Biological and related sciences,Sports Science and Health,TU936,410,,391,,391,,419,8,Technological University Dublin,,,
,,,,,,,,,,Personal services,Botanical Cuisine,TU941,249,,,,249,,257,8,Technological University Dublin,,avp,
,,,,,,,,,,Personal services,Culinary Arts,TU942,212,,212,,212,,340,8,Technological University Dublin,,avp,
,,,,,,,,,,Personal services,Culinary Entrepreneurship,TU943,278,,,,279,,357,8,Technological University Dublin,,,
,,,,,,,,,,Personal services,Culinary Science,TU944,316,,,,316,,379,8,Technological University Dublin,,,
,,,,,,,,,,Personal services,International Hospitality and Tourism Management,TU951,184,,184,,200,,298,8,Technological University Dublin,,avp,v
,,,,,,,,,,Personal services,International Hospitality Management,TU952,300,,,,306,,368,8,Technological University Dublin,,,
,,,,,,,,,,Personal services,Tourism and Digital Marketing,TU953,290,,,,290,,359,8,Technological University Dublin,,,
,,,,,,,,,,Personal services,Event Management,TU954,356,,,,356,,404,8,Technological University Dublin,,,
,,,,,,,,,,Personal services,Sports & Leisure Management,TU955,217,,317,,217,,347,8,Technological University Dublin,,avp,
,,,,,,,,,,Arts,Commercial Modern Music,TU961,608,,608,,608,,848,8,Technological University Dublin,#,avp,
,,,,,,,,,,Arts,Drama (Performance),TU962,379,,,,379,,500,8,Technological University Dublin,#,,
,,,,,,,,,,Arts,Music,TU963,416,,,,416,,535,8,Technological University Dublin,#,,
,,,,,,,,,,Business and administration,International Business and Languages,TU965,356,,346,,346,,413,8,Technological University Dublin,,,
,,,,,,,,,,Languages,Languages and English Studies,TU966,366,,,,434,,466,8,Technological University Dublin,,avp,v
,,,,,,,,,,Arts,Languages and International Tourism,TU967,308,,,,326,,388,8,Technological University Dublin,,,
,,,,,,,,,,Arts,Contemporary Visual Culture,TU971,290,,,,290,,320,8,Technological University Dublin,,,
,,,,,,,,,,Arts,Creative and Cultural Industries,TU972,281,,,,281,,369,8,Technological University Dublin,,,
,,,,,,,,,,Arts,Design - Visual Communication,TU973,717,,,,717,,865,8,Technological University Dublin,#,,
,,,,,,,,,,Arts,Fine Art,TU974,709,,563,,563,,826,8,Technological University Dublin,#,,
,,,,,,,,,,Arts,Interior Design,TU975,632,,,,632,,879,8,Technological University Dublin,#,,
,,,,,,,,,,Arts,Photography,TU976,695,,,,695,,926,8,Technological University Dublin,#,,
,,,,,,,,,,Arts,Creative Digital Media,TU981,280,,,,282,,318,8,Technological University Dublin,,,
,,,,,,,,,,Arts,Creative Digital Media,TU982,320,,311,,311,,352,8,Technological University Dublin,,,
,,,,,,,,,,Arts,Film and Broadcasting,TU983,456,,451,,451,,484,8,Technological University Dublin,,,
,,,,,,,,,,Information and Communication Technologies (ICTs),Game Design,TU984,381,,,,381,,419,8,Technological University Dublin,,,
,,,,,,,,,,Journalism and information,Journalism,TU985,322,,,,322,,377,8,Technological University Dublin,,,
,,,,,,,,,,Business and administration,Print Media Technology and Management,TU986,289,,,,289,,300,8,Technological University Dublin,,,
,,,,,,,,,,Welfare,Applied Social Studies in Social Care,TU991,325,,,,325,,352,8,Technological University Dublin,,,
,,,,,,,,,,Social and behavioural sciences,Community and Youth Development,TU992,251,,,,253,,297,8,Technological University Dublin,,,
,,,,,,,,,,Welfare,Early Childhood Care and Education,TU993,270,,,,270,,311,8,Technological University Dublin,,,
,,,,,,,,,,Welfare,Early Childhood Care and Education,TU994,321,,251,,230,,304,8,Technological University Dublin,,,
,,,,,,,,,,Education,Early Childhood Education,TU995,367,,,,367,,409,8,Technological University Dublin,,,
,,,,,,,,,,Social and behavioural sciences,Social Care,TU996,400,,,,400,,419,8,Technological University Dublin,,,
,,,,,,,,,,Welfare,Applied Social Care,TU997,310,,283,,270,,318,8,Technological University Dublin,,,
,,,,,,,,,,Information and Communication Technologies (ICTs),Applied Computing (options),WD001,260,,260,,260,,413,8,Waterford Institute of Technology,,avp,
,,,,,,,,,,Physical sciences,Science (options),WD002,308,,,,308,,388,8,Waterford Institute of Technology,,,
,,,,,,,,,,Health,Health Sciences (options),WD005,280,,,,280,,338,8,Waterford Institute of Technology,,,
,,,,,,,,,,Personal services,Exercise Sciences (options),WD006,280,,,,280,,359,8,Waterford Institute of Technology,,,
,,,,,,,,,,Engineering and engineering trades,Engineering (options),WD007,288,,288,,288,,409,8,Waterford Institute of Technology,,avp,
,,,,,,,,,,Architecture and construction,Construction Management and Engineering,WD025,269,,,,269,,341,8,Waterford Institute of Technology,,,
,,,,,,,,,,Arts,Music,WD027,262,,,,262,,409,8,Waterford Institute of Technology,#,,
,,,,,,,,,,Business and administration,Business (options),WD048,271,,,,271,,371,8,Waterford Institute of Technology,,,
,,,,,,,,,,Business and administration,Accounting,WD084,308,,,,308,,411,8,Waterford Institute of Technology,,,
,,,,,,,,,,Personal services,Hospitality Management,WD091,228,,,,228,,310,8,Waterford Institute of Technology,,,
,,,,,,,,,,Health,General Nursing,WD116,422,,,,422,,451,8,Waterford Institute of Technology,,,
,,,,,,,,,,Health,Psychiatric Nursing,WD117,366,,,,366,,388,8,Waterford Institute of Technology,,,
,,,,,,,,,,Health,Intellectual Disability Nursing,WD120,377,,,,377,,388,8,Waterford Institute of Technology,,,
,,,,,,,,,,Business and administration,International Business,WD134,290,,,,290,,362,8,Waterford Institute of Technology,,,
,,,,,,,,,,Arts,Design (Visual Communications),WD137,271,,,,271,,351,8,Waterford Institute of Technology,,,
,,,,,,,,,,Law,Laws,WD140,280,,,,280,,367,8,Waterford Institute of Technology,,,
,,,,,,,,,,Architecture and construction,Architecture,WD144,284,,,,284,,359,8,Waterford Institute of Technology,,,
,,,,,,,,,,Physical sciences,Pharmaceutical Science,WD147,293,,,,293,,390,8,Waterford Institute of Technology,,,
,,,,,,,,,,Welfare,Early Childhood Studies,WD149,271,,,,271,,368,8,Waterford Institute of Technology,,,
,,,,,,,,,,Law,Criminal Justice Studies,WD150,270,,,,270,,331,8,Waterford Institute of Technology,,,
,,,,,,,,,,Arts,Visual Art,WD152,AQA,,,,AQA,,317,8,Waterford Institute of Technology,,,
,,,,,,,,,,Information and Communication Technologies (ICTs),Computer Forensics and Security,WD161,255,,,,255,,380,8,Waterford Institute of Technology,,,
,,,,,,,,,,Architecture and construction,Quantity Surveying,WD162,216,,,,216,,306,8,Waterford Institute of Technology,,,
,,,,,,,,,,Social and behavioural sciences,Psychology,WD163,434,,,,434,,473,8,Waterford Institute of Technology,,,
,,,,,,,,,,Personal services,Sports Coaching and Performance,WD186,270,,,,270,,344,8,Waterford Institute of Technology,,,
,,,,,,,,,,Welfare,Social Science,WD187,272,,,,272,,348,8,Waterford Institute of Technology,,,
,,,,,,,,,,Agriculture,Agricultural Science,WD191,377,,,,377,,420,8,Waterford Institute of Technology,,,
,,,,,,,,,,Welfare,Social Care Practice,WD192,270,,,,270,,326,8,Waterford Institute of Technology,,,
,,,,,,,,,,Business and administration,Marketing and Digital Media,WD193,271,,,,271,,347,8,Waterford Institute of Technology,,,
,,,,,,,,,,Personal services,Culinary Arts,WD194,217,,,,217,,321,8,Waterford Institute of Technology,,,
,,,,,,,,,,Architecture and construction,Architectural and Building Information Modelling Technology,WD195,279,,,,279,,367,8,Waterford Institute of Technology,,,
,,,,,,,,,,Arts,Arts (options),WD200,AQA,,AQA,,AQA,,336,8,Waterford Institute of Technology,,avp,
,,,,,,,,,,Information and Communication Technologies (ICTs),Software Systems Development,WD210,279,,,,279,,337,8,Waterford Institute of Technology,,,
,,,,,,,,,,Information and Communication Technologies (ICTs),Creative Computing,WD211,271,,,,271,,318,8,Waterford Institute of Technology,,,
,,,,,,,,,,Personal services,Recreation and Sport Management,WD212,270,,,,270,,349,8,Waterford Institute of Technology,,,
,,,,,,,,,,Engineering and engineering trades,Mechanical and Manufacturing Engineering,WD230,253,,,,253,,369,8,Waterford Institute of Technology,,,
